Timestamp,OS,Arch,CPU,hostd Version,Upload Speed,Download Speed,Append Sector P99,Read Sector P99,Read Sector TTFB
2025-01-18T03:06:07Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,300.5836 Mbps,1709.0329 Mbps,117 ms,21 ms,5 ms
2025-01-18T06:06:52Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,300.4563 Mbps,1706.9443 Mbps,117 ms,21 ms,5 ms
2025-01-18T09:06:00Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,298.6777 Mbps,1706.3916 Mbps,117 ms,21 ms,5 ms
2025-01-18T12:07:57Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,296.7203 Mbps,1703.5569 Mbps,118 ms,21 ms,5 ms
2025-01-18T15:05:43Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,296.6716 Mbps,1697.9064 Mbps,118 ms,21 ms,5 ms
2025-01-18T18:06:50Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,297.3175 Mbps,1694.0070 Mbps,120 ms,21 ms,5 ms
2025-01-18T21:06:18Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,301.5582 Mbps,1701.9283 Mbps,116 ms,21 ms,5 ms
2025-01-19T00:21:44Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,296.2452 Mbps,1698.1913 Mbps,119 ms,21 ms,5 ms
2025-01-19T03:09:32Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,300.8505 Mbps,1710.0042 Mbps,118 ms,21 ms,5 ms
2025-01-19T06:07:00Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,300.0950 Mbps,1705.4211 Mbps,117 ms,21 ms,5 ms
2025-01-19T09:05:55Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,300.2813 Mbps,1696.9118 Mbps,118 ms,21 ms,5 ms
2025-01-19T12:08:06Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,297.3083 Mbps,1705.2703 Mbps,119 ms,21 ms,5 ms
2025-01-19T15:06:24Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,298.6007 Mbps,1699.4422 Mbps,118 ms,21 ms,5 ms
2025-01-19T18:06:46Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,298.9440 Mbps,1706.9326 Mbps,117 ms,21 ms,5 ms
2025-01-19T21:05:46Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,299.8847 Mbps,1703.1038 Mbps,119 ms,21 ms,5 ms
2025-01-20T00:20:41Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,297.2632 Mbps,1702.9118 Mbps,119 ms,21 ms,5 ms
2025-01-20T03:08:06Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,298.6290 Mbps,1701.0644 Mbps,117 ms,21 ms,5 ms
2025-01-20T06:08:34Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,296.9584 Mbps,1701.1941 Mbps,118 ms,21 ms,5 ms
2025-01-20T09:06:27Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,298.8602 Mbps,1698.3967 Mbps,118 ms,21 ms,5 ms
2025-01-20T12:09:06Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,297.9094 Mbps,1701.9023 Mbps,119 ms,21 ms,5 ms
2025-01-20T15:06:27Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,297.1162 Mbps,1704.3530 Mbps,118 ms,21 ms,5 ms
2025-01-20T18:07:15Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,298.9362 Mbps,1706.4533 Mbps,118 ms,21 ms,5 ms
2025-01-20T21:05:51Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,300.7495 Mbps,1705.9614 Mbps,117 ms,21 ms,5 ms
2025-01-21T00:19:46Z,linux,amd64,AMD EPYC 7763 64-Core Processor,v1.1.3-0.20250117061650-943b1da7f33a,300.4766 Mbps,1706.5642 Mbps,117 ms,21 ms,5 ms
